x-tsne,y-tsne,z-tsne,sample_index
-3.842024564743042,-2.142454147338867,5.379885673522949,25473
4.615631580352783,2.3435940742492676,-2.953648805618286,3824
-3.9764420986175537,-0.3755429983139038,5.239542007446289,22335
0.5871206521987915,-3.6480026245117188,-5.693204402923584,27345
1.39108145236969,4.181015491485596,0.25394734740257263,13277
1.2915972471237183,1.4938205480575562,-6.578066825866699,2158
2.3979904651641846,3.3065268993377686,4.365078449249268,25418
-3.6597180366516113,-0.9076854586601257,3.8925960063934326,6448
4.737051486968994,1.1878186464309692,-0.30748340487480164,22134
-0.694031298160553,4.069065093994141,0.45210257172584534,17108
2.524327516555786,-1.9837487936019897,2.4755258560180664,12260
0.6538789868354797,-1.982051134109497,-4.250141620635986,18031
-0.9485499858856201,-0.3799174726009369,2.0445597171783447,12075
-1.287684440612793,2.192829132080078,0.3403868079185486,10230
-4.162729740142822,-3.1028764247894287,-3.0732650756835938,31431
2.0865116119384766,-0.9778005480766296,-3.3605663776397705,6009
4.801576137542725,-4.052150249481201,1.7629200220108032,38735
0.9689106941223145,-3.731257200241089,-0.012446057051420212,5694
3.594122886657715,-2.958777666091919,-2.696746587753296,15586
0.3646094799041748,3.905949831008911,-3.327521562576294,21683
-5.03201150894165,0.7213015556335449,-1.4379277229309082,8019
-5.0764007568359375,1.2520965337753296,-3.16770076751709,2102
-2.472580909729004,6.176821708679199,2.7375659942626953,19827
-5.086499214172363,3.7879323959350586,-1.5752164125442505,9065
0.09201932698488235,-2.627596378326416,-3.6129417419433594,32777
-3.010866641998291,-4.350391387939453,-0.9011603593826294,18906
-4.324280738830566,4.433798313140869,4.329509735107422,15164
-3.190696954727173,-4.000863075256348,1.284273624420166,22224
5.354098320007324,0.41703200340270996,-3.892902135848999,990
-0.4294871687889099,3.0806655883789062,-3.5049526691436768,15460
4.68015193939209,3.154486656188965,-2.8834586143493652,466
1.3575692176818848,-3.82517409324646,2.5068178176879883,10502
0.2666735053062439,3.5682778358459473,3.584803581237793,12359
-6.229579925537109,-3.530846357345581,-0.6987375617027283,36630
0.23775848746299744,4.883910179138184,-5.369345664978027,5687
-4.699006080627441,-0.6905403733253479,-4.178628921508789,38615
2.0066356658935547,3.870882034301758,2.7279839515686035,12414
-2.3253173828125,-6.14976167678833,-1.0900729894638062,35360
1.7067582607269287,2.861804485321045,5.366240978240967,12775
0.5112423300743103,1.4902033805847168,-4.757784366607666,3503
5.275428771972656,0.7743333578109741,1.1054350137710571,8440
-0.9899316430091858,-0.20872285962104797,-0.22654680907726288,17486
-1.3695002794265747,-1.7556042671203613,-0.8553948402404785,10611
0.06866797804832458,2.7574522495269775,-3.3563878536224365,34100
-4.695094585418701,-5.203895092010498,-0.12386222183704376,37385
-4.973881721496582,1.5027812719345093,1.2359778881072998,5435
-1.16733980178833,-2.9491217136383057,-3.9935240745544434,23929
-3.304030179977417,2.8183810710906982,-1.7358734607696533,31855
4.068751811981201,2.9611446857452393,3.791471481323242,14800
0.6227656006813049,-0.003823458217084408,-6.656371593475342,2995
4.531767845153809,4.073957920074463,1.8744945526123047,23181
-1.9803853034973145,-2.461526870727539,5.357641696929932,6603
2.984095573425293,-2.9804651737213135,5.186836242675781,36368
-3.3123347759246826,2.679918050765991,-1.6850897073745728,25752
-4.272457599639893,-6.005134582519531,0.14472396671772003,31898
-1.100843906402588,-3.4600865840911865,0.1308230310678482,32959
0.9838914275169373,-5.186494827270508,-2.677642345428467,36393
-0.6969901323318481,-3.4647908210754395,-5.355451583862305,15740
-1.152225136756897,-0.293763130903244,-6.1835103034973145,8245
1.9986003637313843,-5.427851676940918,-4.301253318786621,14899
-0.203765407204628,5.628791332244873,-1.2162129878997803,12314
-3.3769683837890625,-0.007945572957396507,4.260596752166748,18968
-6.0497660636901855,0.6008266806602478,-1.2790710926055908,9765
0.6300397515296936,-6.055634021759033,1.2026208639144897,37649
-1.681466817855835,3.825866222381592,-4.298952102661133,9810
1.0699315071105957,-1.0427426099777222,4.022258758544922,30167
5.03530216217041,0.6056938767433167,-1.8611518144607544,18178
-4.863771915435791,4.148209571838379,-4.435906887054443,33401
0.5781311988830566,-5.1954216957092285,2.9308102130889893,28832
-0.42353740334510803,-6.090372562408447,-3.0221970081329346,19929
4.734521865844727,0.23621127009391785,4.337172985076904,34264
2.6744163036346436,-4.597337245941162,4.8067169189453125,31927
-4.84239387512207,-5.654345989227295,0.07002320140600204,32488
-0.044843487441539764,-1.4723864793777466,5.365573406219482,29950
-0.8773650527000427,5.091508865356445,-2.6609740257263184,28556
2.6037323474884033,6.366767883300781,-1.7616474628448486,625
-0.5254544019699097,4.059058666229248,1.246901273727417,10540
-1.8286386728286743,3.3203036785125732,1.2503893375396729,37342
5.0959696769714355,2.760755777359009,3.7769641876220703,18451
-1.276363492012024,-1.1929243803024292,-4.239284038543701,32253
-6.303374767303467,2.774489164352417,0.32332563400268555,24417
-0.29705771803855896,-2.085667610168457,-1.2327903509140015,34537
4.530910491943359,2.972140073776245,0.011232239194214344,7976
-4.34337854385376,-2.4079582691192627,4.006793022155762,13044
4.13810396194458,-3.1039865016937256,-3.2416563034057617,7681
3.3699097633361816,5.477744102478027,-0.9560670256614685,336
1.9677612781524658,-0.04997282847762108,2.5392444133758545,23798
2.7883598804473877,4.16029167175293,2.3005809783935547,18458
-0.43204647302627563,-3.3614776134490967,-5.555605411529541,13577
0.1294368952512741,-4.112986087799072,-1.0817893743515015,19510
0.3272860050201416,3.429537057876587,3.390033483505249,30939
1.8936684131622314,-1.3573479652404785,3.6815781593322754,7248
2.5188822746276855,0.8910382390022278,1.8655736446380615,33580
4.002640247344971,1.765590786933899,0.07580999284982681,13114
-1.7723201513290405,0.514535665512085,-0.2761576473712921,35580
-4.391479969024658,-2.2748565673828125,3.851478338241577,15264
3.7878787517547607,-4.374549388885498,3.436291456222534,33335
0.9098424911499023,-5.632715225219727,-3.707460403442383,6648
1.996151328086853,-4.650761127471924,-0.8565575480461121,22252
1.460477352142334,3.7747178077697754,-0.1862383484840393,6438
2.5532631874084473,1.7148085832595825,-0.8609566688537598,19586
-5.699509620666504,1.662719488143921,4.694502353668213,13140
6.259747505187988,0.20995847880840302,-3.685723066329956,213
-0.7613538503646851,2.5599515438079834,-2.4285247325897217,36158
0.7347840666770935,3.1869285106658936,-5.284502029418945,3445
-5.010848045349121,-1.9634929895401,3.826524496078491,23189
1.1173173189163208,-3.7235524654388428,6.094112396240234,8209
-3.4020659923553467,-6.482277870178223,0.16480813920497894,37415
-6.294008255004883,-1.3491970300674438,-1.017270565032959,35651
2.5979108810424805,-0.30172795057296753,-2.159454584121704,21244
-4.569087505340576,-3.5275251865386963,0.5285711288452148,34278
3.315175771713257,2.1472880840301514,-2.951995611190796,1893
1.0700888633728027,-1.4579590559005737,-0.2635645568370819,38970
2.217500686645508,-0.6248139142990112,0.3301783800125122,4743
0.4344954490661621,6.386856555938721,-2.354099750518799,4293
3.161356210708618,-1.5379164218902588,-0.649473249912262,33226
1.1689066886901855,-2.495683193206787,5.535680294036865,15380
-5.432018280029297,3.699418306350708,-1.662375807762146,5949
-2.149789571762085,2.3118326663970947,5.043911457061768,23845
1.166393756866455,1.5497039556503296,-0.4002663493156433,22863
2.480087995529175,-0.41294774413108826,-1.017772912979126,29476
1.7397464513778687,2.663804292678833,3.549515962600708,16993
-3.7827858924865723,-0.0648740753531456,-2.9310970306396484,18209
1.0354478359222412,-2.2903566360473633,5.693236827850342,33513
-1.6263951063156128,2.189669609069824,2.5806479454040527,32609
2.6900925636291504,-4.250810623168945,4.8845109939575195,37663
0.6614413261413574,3.617351770401001,6.471463680267334,13284
2.055546522140503,-1.2750356197357178,-1.2230547666549683,21761
2.290727376937866,-3.815819263458252,-5.0882697105407715,16311
3.661346912384033,-0.7784807085990906,0.7829074263572693,19569
2.4211654663085938,-1.913985252380371,-2.786318063735962,39565
-0.5821763277053833,1.5394583940505981,-3.0697081089019775,13805
-2.872821092605591,-1.8824986219406128,-2.0226831436157227,17214
1.6092950105667114,-0.961705207824707,0.11110557615756989,25244
-0.8123337030410767,-0.4977487623691559,2.137011766433716,7540
