x-tsne,y-tsne,z-tsne,sample_index
1.7057873010635376,-0.4307263195514679,-1.837000846862793,25473
0.2106216847896576,1.3475022315979004,1.5740431547164917,3824
0.6870553493499756,-1.590217113494873,-1.3889868259429932,22335
2.51808500289917,0.7675496339797974,2.9205291271209717,27345
0.09257212281227112,1.1158348321914673,-3.058607816696167,13277
2.4102354049682617,1.80512273311615,0.2546275854110718,2158
-1.7292625904083252,0.37765946984291077,0.4882567822933197,25418
1.4598757028579712,-0.496172159910202,-0.7998581528663635,6448
-1.6854479312896729,1.729979157447815,1.1651448011398315,22134
-2.214521884918213,1.1186275482177734,-3.3909454345703125,17108
1.4915024042129517,-2.2089555263519287,1.9395135641098022,12260
1.229807734489441,0.8538581728935242,3.1810896396636963,18031
-5.290823459625244,0.8495373129844666,-2.055148124694824,12075
-2.377012252807617,0.09610327333211899,-3.02213454246521,10230
3.1863865852355957,0.5717763304710388,-1.5752694606781006,31431
0.9076444506645203,0.7222326993942261,2.563697576522827,6009
3.368297815322876,-2.607417583465576,5.19589900970459,38735
1.884597659111023,-3.9981629848480225,4.090629577636719,5694
2.0142359733581543,-0.18110433220863342,4.313657283782959,15586
-0.3901015818119049,2.212524652481079,-1.9104890823364258,21683
-1.6439396142959595,2.180250406265259,-5.49538516998291,8019
-2.1996593475341797,3.9988412857055664,-5.252270698547363,2102
-3.0600287914276123,2.8222289085388184,-3.28566312789917,19827
-1.4019190073013306,2.007822275161743,-5.646946430206299,9065
3.7846107482910156,-0.9644777774810791,1.2567822933197021,32777
3.700836658477783,-1.072442889213562,0.052053455263376236,18906
-4.865824222564697,2.0519628524780273,-2.7455904483795166,15164
2.0577685832977295,-2.3009490966796875,0.09235931932926178,22224
1.7842856645584106,-0.5612497329711914,2.0183005332946777,990
-0.30012863874435425,3.0530078411102295,-1.8717142343521118,15460
0.5559712648391724,1.3864046335220337,1.3808656930923462,466
1.782012939453125,-2.686709403991699,2.315612554550171,10502
-1.4079560041427612,3.37153697013855,-3.2531042098999023,12359
3.5096662044525146,-2.7832350730895996,0.4814344048500061,36630
-0.5923270583152771,4.243435859680176,-0.9633565545082092,5687
-2.5363645553588867,0.33767789602279663,-1.04832124710083,38615
-0.9570091366767883,-0.692651093006134,-1.282347559928894,12414
3.905646324157715,-3.317084312438965,2.550156831741333,35360
-2.1716651916503906,0.02653532661497593,0.8302872180938721,12775
0.3395901322364807,3.7074146270751953,0.5645009875297546,3503
-0.4539439380168915,0.0014828096609562635,0.43114104866981506,8440
1.6058621406555176,0.16429659724235535,-1.6223270893096924,17486
-0.23406745493412018,1.8633438348770142,-0.5390210747718811,10611
-0.9707483053207397,2.840587615966797,-1.1968358755111694,34100
3.7541346549987793,-3.0834171772003174,0.8565818667411804,37385
-3.7929108142852783,0.42455604672431946,-2.37196946144104,5435
3.477896213531494,0.06812748312950134,0.29330143332481384,23929
-1.3643420934677124,0.9808977246284485,-2.0198774337768555,31855
-1.8207522630691528,0.1898014098405838,0.20969632267951965,14800
2.6528091430664062,1.3366233110427856,0.48019400238990784,2995
